TransactionID,isFraud,TransactionDT,TransactionAmt,card1,DeviceType,DeviceInfo,P_emaildomain,ProductCD,C1,C2,C3,C4,C5,V1,V2,V3,V4,V5,tx_hour_of_day,tx_day_of_cycle,tx_day_index,time_since_prev_tx,card1_prior_tx_count,card1_prior_amount_mean,card1_prior_amount_max,card1_amount_deviation_from_prior_mean,graph_card1_prior_degree,graph_shared_device_prior_tx_count,graph_shared_email_prior_tx_count,graph_neighborhood_prior_amt_sum,graph_neighborhood_prior_amt_mean,graph_relational_risk_score,y_true,y_prob,y_pred,error_type
2989233,0,2328568,345.27,1379,desktop,,,S,3.0,1.0,0.0,1.0,3.0,-0.17637387946913485,0.4379827331380209,1.8978127366373696,0.2629496199003736,-0.07230720671930616,22,5,26,125146.0,6,65.70166666666667,187.35,279.5683333333333,6,457,437,394.21,65.70166666666667,6.517818972491599,0,3.6721034827064794e-11,0,TN
2989234,0,2329941,247.22,1411,desktop,MacOS,anonymous.com,R,2.0,4.0,1.0,1.0,1.0,-0.4444631953901269,0.6812252015353066,-0.5311197159649879,2.767229509993668,-1.861042915675405,23,5,26,1481556.0,2,198.1,324.77,49.120000000000005,2,456,419,396.2,198.1,6.502340169624015,0,3.4718347379561545e-14,0,TN
2989235,0,2331102,19.27,1221,desktop,iOS Device,gmail.com,W,2.0,1.0,2.0,0.0,2.0,0.02466559183151262,-0.6983869442190745,-1.4826269202522904,-1.4279562416005755,-1.847885569682363,23,5,26,189147.0,4,87.72999999999999,174.73,-68.46,4,459,445,350.91999999999996,87.72999999999999,6.526348435967043,0,2.1943012429797907e-22,0,TN
2989236,0,2331531,13.91,1273,desktop,MacOS,yahoo.com,S,1.0,2.0,4.0,2.0,2.0,-0.7960596362903191,-0.485514672184929,-0.44414222665624126,0.4086634471127525,-1.122029641715799,23,5,26,19933.0,6,215.4766666666667,607.29,-201.5666666666667,6,457,487,1292.8600000000001,215.4766666666667,6.554075844023203,0,3.492038957579158e-17,0,TN
2989237,0,2331618,9.93,1377,mobile,Windows,yahoo.com,H,0.0,3.0,1.0,0.0,0.0,-0.753799637073451,1.4702205108591535,-0.7168869306587509,0.577863525594194,0.057268439876109134,23,5,26,65222.0,5,75.84,176.14,-65.91,5,423,488,379.2,75.84,6.505036396541998,0,3.2524855331088627e-20,0,TN
2989238,0,2331639,241.18,1243,,Windows,hotmail.com,S,2.0,0.0,4.0,2.0,2.0,-0.03854606513281771,0.6554560691912031,0.5765945139979997,-1.781428979854298,-0.8667564253284309,23,5,26,571989.0,6,77.29666666666667,185.64,163.88333333333333,6,424,445,463.78,77.29666666666667,6.474045005433671,0,5.2180575906344326e-15,0,TN
2989239,0,2332106,22.52,1419,,SM-G935F Build/NRD90M,yahoo.com,S,1.0,1.0,4.0,5.0,2.0,1.3843981409471868,-0.35871360695563803,-2.6127796306889115,-0.6123457589705333,1.0511561660091417,23,5,26,202707.0,4,81.655,168.74,-59.135000000000005,4,438,489,326.62,81.655,6.527811708104051,0,6.46285236470958e-17,0,TN
2989240,0,2332254,54.83,1416,mobile,Windows,,S,2.0,1.0,3.0,0.0,4.0,-0.31436422147745596,0.2805208637813493,-0.6796573186629814,-1.0475488136553177,-0.7590110014422317,23,5,26,136036.0,12,61.46083333333333,196.09,-6.630833333333335,12,425,438,737.53,61.46083333333333,6.471109053390398,0,2.305261224629736e-22,0,TN
2989241,0,2332309,60.58,1447,,iOS Device,yahoo.com,C,4.0,0.0,2.0,3.0,1.0,,-0.18528282555500442,1.4275101369142753,0.049200047935064946,-0.37845528062140543,23,5,26,90161.0,3,29.86,43.74,30.72,3,460,490,89.58,29.86,6.560040076414876,0,3.461211898566344e-15,0,TN
2989242,0,2332933,92.38,1153,mobile,SM-G935F Build/NRD90M,,C,3.0,1.0,2.0,0.0,2.0,0.39349766189877594,0.8699001829332633,0.6229663700299426,-0.38666573422245065,1.09306455736691,0,6,27,507072.0,6,117.43,203.57,-25.05000000000001,6,439,439,704.58,117.43,6.492391338694725,0,2.1534141929615442e-26,0,TN
2989243,0,2334339,8.44,1303,desktop,iOS Device,,C,0.0,4.0,2.0,1.0,1.0,-0.8117846433299237,0.17245598084265207,0.0631309680757983,1.9624457559635458,-0.4539069697193787,0,6,27,78072.0,2,29.05,45.13,-20.61,2,461,440,58.1,29.05,6.525322869984546,0,2.602233458191052e-26,0,TN
2989244,0,2335388,26.72,1423,mobile,iOS Device,gmail.com,C,4.0,2.0,3.0,2.0,0.0,0.7210263781146591,-0.10631000930475727,-0.5572954677770411,1.1101514171538698,0.015149554570429545,0,6,27,,0,,,,0,462,446,0.0,0.0,6.530877627725885,0,1.3105400171328887e-20,0,TN
2989245,0,2336441,269.08,1272,mobile,Windows,yahoo.com,R,0.0,2.0,2.0,5.0,1.0,-0.09873587843257335,-1.0879060878208664,0.6745330019259884,0.30459652601695036,0.9828232822349114,1,6,27,129502.0,7,76.26857142857143,113.57,192.81142857142856,7,426,491,533.88,76.26857142857143,6.512042462316651,0,6.733057762274506e-15,0,TN
2989246,0,2337801,240.04,1423,,Windows,gmail.com,S,7.0,2.0,4.0,2.0,2.0,1.0009308877868703,0.6485028600757906,0.637784318467336,-0.0440103887570518,1.9295079955064962,1,6,27,2413.0,1,26.72,26.72,213.32,1,427,447,26.72,26.72,6.47943087672789,0,0.7539897926420669,0,TN
2989247,0,2339128,153.0,1134,desktop,iOS Device,,R,0.0,2.0,4.0,0.0,0.0,2.5899836219084973,-0.341146059308831,-1.1231700728017364,-2.2327961406920114,0.893045520234146,1,6,27,678242.0,5,95.07000000000001,156.13,57.92999999999999,5,463,441,475.35,95.07000000000001,6.529418838262226,0,0.00012280645735758937,0,TN
2989248,0,2340094,2.96,1312,desktop,Windows,yahoo.com,H,2.0,1.0,3.0,2.0,2.0,0.041337760891444156,0.9815747708696291,1.098321900700355,-1.7239338063008207,0.4506935512047945,2,6,27,298967.0,5,96.43376298194062,363.2588149097031,-93.47376298194062,5,428,492,482.1688149097031,96.43376298194062,6.515453157400254,0,1.68112208988056e-22,0,TN
2989249,0,2340122,40.6,1007,desktop,Windows,yahoo.com,W,4.0,2.0,2.0,3.0,0.0,1.2066961522956856,-1.7580424018043586,2.233760262023914,0.4367417761220825,2.16131609395789,2,6,27,163177.0,4,148.3309002528299,351.4736010113196,-107.73090025282991,4,429,493,593.3236010113196,148.3309002528299,6.517523551514562,0,7.666054978517967e-16,0,TN
2989250,0,2340282,99.88,1127,,Windows,gmail.com,R,2.0,0.0,2.0,0.0,3.0,1.0410313791596981,-0.5131863228294196,-0.4013133123916114,0.20576846860805342,-1.298430306195776,2,6,27,90468.0,6,65.85333333333334,196.62,34.02666666666666,6,430,448,395.12,65.85333333333334,6.485550846869675,0,5.0019601495249406e-17,0,TN
2989251,0,2341014,33.18,1372,mobile,MacOS,gmail.com,C,3.0,2.0,1.0,0.0,2.0,,0.6205013677439118,-1.0102161456907761,-1.7668693994273783,2.0799819900380583,2,6,27,149556.0,4,138.9025,405.46,-105.7225,4,458,449,555.61,138.9025,6.527811708104051,0,2.1534141929615442e-26,0,TN
2989252,0,2341056,241.34,1055,,iOS Device,,C,4.0,2.0,2.0,4.0,3.0,-0.45925189675650163,-0.007987645500220342,0.8034071687038611,0.6181452597928374,0.2281970476693716,2,6,27,867676.0,8,104.69698915054767,470.4459132043813,136.64301084945234,8,464,442,837.5759132043813,104.69698915054767,6.532043129023321,0,3.712792965289971e-14,0,TN
2989253,0,2341763,101.48,1125,,,,H,5.0,4.0,1.0,3.0,3.0,-1.3184373691113354,-0.6191625605788157,0.9319823944976254,-0.4155799535887441,0.429110297008119,2,6,27,383960.0,3,93.78333333333335,174.67,7.696666666666658,3,458,443,281.35,93.78333333333335,6.523268577259164,0,3.1360567878601494e-11,0,TN
2989254,0,2342320,8.46,1158,desktop,iOS Device,yahoo.com,S,2.0,2.0,3.0,2.0,1.0,1.145911263930694,1.1458294029243754,-0.262308211388476,-1.1093642547712346,-1.114580043138366,2,6,27,888157.0,3,274.93666666666667,672.96,-266.4766666666667,3,465,494,824.8100000000001,274.93666666666667,6.5699020892839926,0,2.1534141929615442e-26,0,TN
2989255,0,2343748,240.7,1058,mobile,SM-G935F Build/NRD90M,yahoo.com,W,3.0,2.0,3.0,3.0,3.0,-0.89369396811979,0.959805809910381,-1.2008137578476343,0.23543090119868762,-1.2504074572009145,3,6,27,35749.0,10,73.111,160.95,167.589,10,440,495,731.11,73.111,6.5359666972333565,0,2.763997706599262e-15,0,TN
2989256,0,2346043,317.45,1057,,Windows,anonymous.com,R,4.0,3.0,1.0,3.0,1.0,-0.5900845985713425,-0.7654329916549989,0.4350177513372681,0.568900947737087,-0.4911387368338717,3,6,27,70740.0,3,97.94333333333333,188.16,219.50666666666666,3,431,420,293.83,97.94333333333333,6.465055484263747,0,3.484239898973462e-15,0,TN
2989257,0,2346176,9.09,1139,mobile,Windows,anonymous.com,S,4.0,6.0,2.0,1.0,2.0,1.9010958497331616,-0.15041212513962027,-2.9038845561975872,-0.6725550430013688,-0.04695188529141233,3,6,27,,0,,,,0,432,421,0.0,0.0,6.466922027036182,0,2.3900650022841316e-10,0,TN
2989258,0,2346534,77.01,1175,,,hotmail.com,S,3.0,2.0,2.0,1.0,0.0,-0.5135169336795863,-0.9646284490562805,0.14104649401415306,0.6359068870773772,-0.016130016112452496,3,6,27,974009.0,3,55.06666666666666,127.83,21.943333333333342,3,459,446,165.2,55.06666666666666,6.526934001786732,0,5.98124570926241e-20,0,TN
2989259,0,2347686,37.15,1414,desktop,SM-G935F Build/NRD90M,,R,2.0,1.0,3.0,3.0,4.0,1.6373428100784415,-0.24715352528013504,-3.1932240082146954,-0.7669662075572372,0.2464735123296407,4,6,27,1138849.0,2,114.025,159.76,-76.875,2,441,444,228.05,114.025,6.498583308942647,0,5.73242018461879e-20,0,TN
2989260,0,2348692,50.9,1107,desktop,MacOS,hotmail.com,R,1.0,3.0,7.0,2.0,3.0,1.9497108083697232,-0.2049164326738962,-0.425855961231846,-0.5341039592188415,-0.5632961453310029,4,6,27,1605590.0,1,1.74,1.74,49.16,1,459,447,1.74,1.74,6.527372951241436,0,3.665212307756223e-12,0,TN
2989261,0,2349390,20.8,1210,,iOS Device,hotmail.com,R,2.0,3.0,0.0,1.0,4.0,-0.875893006924945,-0.4459561736588986,1.2064744144121287,-2.4954736956537698,0.4532860193269994,4,6,27,83093.0,6,61.77666666666667,127.84,-40.976666666666674,6,466,448,370.66,61.77666666666667,6.539007753809136,0,4.668184835186927e-20,0,TN
2989262,0,2349489,87.29,1446,,MacOS,gmail.com,R,2.0,2.0,5.0,2.0,2.0,0.7387789767889874,0.7082319419830507,2.1555704240057434,0.3364860029241472,-1.564315912890855,4,6,27,25032.0,6,87.65500000000002,248.0,-0.3650000000000091,6,460,450,525.9300000000001,87.65500000000002,6.531751881023592,0,8.411777632832066e-19,0,TN
2989263,0,2350255,317.96,1073,,SM-G935F Build/NRD90M,gmail.com,C,4.0,1.0,3.0,0.0,0.0,0.4746592564127224,0.7316564268889458,1.0503640228958893,-1.6527659647499373,1.4442282069989714,4,6,27,328765.0,6,162.75833333333333,340.8,155.20166666666665,6,442,451,976.55,162.75833333333333,6.505933525788771,0,2.1249125660069674e-13,0,TN
2989264,0,2354515,70.93,1166,mobile,,anonymous.com,S,0.0,4.0,0.0,0.0,5.0,0.7921546727357052,1.1625685525310199,0.16822095650918148,-0.9901487718406,-0.5806719294329148,6,6,27,298605.0,4,140.36,253.62,-69.43,4,460,422,561.44,140.36,6.510853401534461,0,1.390872803822846e-22,0,TN
2989265,0,2354585,9.66,1459,,SM-G935F Build/NRD90M,hotmail.com,S,6.0,1.0,1.0,5.0,1.0,1.1693011503358113,0.3849939163322068,0.4808503236594609,-0.512502582067065,0.1650737635351439,6,6,27,717663.0,2,104.48,204.66,-94.82000000000001,2,443,449,208.96,104.48,6.505335529059933,0,7.862166852952355e-09,0,TN
2989266,0,2355442,97.76,1403,,,anonymous.com,C,1.0,2.0,1.0,0.0,3.0,-1.81573684610881,-1.6337086809907664,0.2300446281664023,1.1006325780829502,-0.35726711031506225,6,6,27,679453.0,2,168.555,296.38,-70.795,2,461,423,337.11,168.555,6.512784907966614,0,1.390872803822846e-22,0,TN
2989267,0,2355470,42.59,1356,,MacOS,,S,2.0,4.0,1.0,1.0,1.0,0.5817194277439252,0.005242855260373191,-1.0303389817942759,-0.557191186264214,-0.024695570721800144,6,6,27,488318.0,5,60.45799999999999,139.22,-17.867999999999988,5,461,445,302.28999999999996,60.45799999999999,6.529418838262226,0,1.4713066529137966e-22,0,TN
2989268,0,2355864,194.74,1303,mobile,MacOS,yahoo.com,R,1.0,3.0,3.0,2.0,2.0,,0.772263954240453,0.42309626058170546,1.170723948263514,0.2858303861754239,6,6,27,21525.0,3,22.180000000000003,45.13,172.56,3,462,496,66.54,22.180000000000003,6.567094281739469,0,4.328721214916931e-13,0,TN
2989269,0,2358558,58.04,1232,desktop,SM-G935F Build/NRD90M,gmail.com,W,0.0,0.0,1.0,2.0,2.0,-0.48288013805100705,0.12767085846279524,-0.34973056995011126,-1.510209598726104,3.633216922112699,7,6,27,801673.0,4,128.9401610167551,205.15064406702044,-70.9001610167551,4,444,452,515.7606440670204,128.9401610167551,6.5093650845459345,0,2.1534141929615442e-26,0,TN
2989270,0,2358755,22.42,1326,,SM-G935F Build/NRD90M,,S,1.0,4.0,1.0,1.0,4.0,0.941857116289609,0.8462049070429781,0.795241086322328,0.4877365046156263,-1.788974809109692,7,6,27,610446.0,6,69.04,122.5,-46.620000000000005,6,445,446,414.24,69.04,6.506680519175266,0,2.305261224629736e-22,0,TN
2989271,0,2360799,22.21,1371,mobile,Windows,,W,1.0,1.0,2.0,4.0,2.0,1.237560661449206,1.1100752829155998,1.1432583702265908,0.8488187629147881,-0.9081089728116758,7,6,27,345094.0,3,84.94666666666667,185.27,-62.73666666666667,3,433,447,254.84,84.94666666666667,6.488900933754956,0,3.1364724727378324e-22,0,TN
2989272,0,2361904,147.43,1181,mobile,,gmail.com,W,1.0,5.0,4.0,1.0,3.0,-0.48492704759068156,-1.4308491198906772,-0.4439198265045313,-0.0825049146236745,-1.2399580786212783,8,6,27,647817.0,2,93.86,176.75,53.57000000000001,2,462,453,187.72,93.86,6.536256720437246,0,3.6652999540385186e-17,0,TN
2989273,0,2362506,31.87,1121,mobile,Windows,gmail.com,C,3.0,2.0,2.0,5.0,1.0,-1.3017853520409748,0.6723235052865691,-0.07410735295493341,1.071086881460433,0.30293945556547236,8,6,27,160202.0,6,122.3412837076308,258.80770224578475,-90.47128370763079,6,434,454,734.0477022457848,122.3412837076308,6.496171489865795,0,3.942079663256354e-22,0,TN
2989274,0,2362760,146.77,1333,mobile,iOS Device,hotmail.com,H,1.0,3.0,2.0,7.0,1.0,1.858340672688497,0.39553216087026166,0.2441896464704182,-0.334378434352997,0.38736323478679907,8,6,27,1269067.0,4,81.4725,144.5,65.29750000000001,4,467,450,325.89,81.4725,6.541607033250923,0,1.3702900985845416e-06,0,TN
2989275,0,2363187,24.05,1202,mobile,iOS Device,anonymous.com,S,5.0,3.0,1.0,1.0,3.0,-0.8237463700386038,1.651179286696759,0.2210046098079914,0.06923839235924033,1.393273123033054,8,6,27,1413124.0,4,96.01750000000001,307.42,-71.96750000000002,4,468,424,384.07000000000005,96.01750000000001,6.524149505226866,0,3.095625703267642e-11,0,TN
2989276,0,2365603,39.81,1454,desktop,SM-G935F Build/NRD90M,,C,4.0,3.0,4.0,2.0,3.0,-1.333759379961233,-0.6007100980145227,2.2015492854690564,-2.7553664225643755,0.05045476264869806,9,6,27,328242.0,3,74.14333333333333,107.66,-34.33333333333333,3,446,448,222.43,74.14333333333333,6.509216130944706,0,1.7869911234615518e-26,0,TN
2989277,0,2367227,63.64,1028,,MacOS,hotmail.com,C,4.0,0.0,3.0,2.0,3.0,0.198258006505855,1.1725860785004012,-0.2766587285034412,-0.505430884634403,1.2866128268977266,9,6,27,502601.0,7,54.82142857142857,81.77,8.818571428571431,7,463,451,383.75,54.82142857142857,6.536981410663903,0,1.7869911234615518e-26,0,TN
2989278,0,2367420,287.81,1201,mobile,iOS Device,hotmail.com,W,1.0,3.0,1.0,3.0,3.0,-2.2658697588147705,-0.08408249723435564,-1.8769234217546933,-1.1294259900299521,1.1173674820504642,9,6,27,128721.0,5,152.254,494.81,135.556,5,469,452,761.27,152.254,6.54606779321986,0,1.469911962075081e-13,0,TN
2989279,0,2367630,269.43,1092,mobile,iOS Device,,S,3.0,0.0,2.0,1.0,3.0,0.08070666998943248,0.20504131621236868,-0.2057540231732475,0.9323529658327023,-0.12470163630977098,9,6,27,65627.0,5,140.13600000000002,266.81,129.29399999999998,5,470,449,700.6800000000001,140.13600000000002,6.54534966033442,0,2.6618637113566467e-14,0,TN
2989280,0,2368331,24.18,1328,desktop,Windows,,C,3.0,2.0,0.0,2.0,0.0,0.8366070027909517,0.02758552180328641,1.9090068658036217,0.8261590415893337,-0.6882235604314981,9,6,27,586256.0,5,144.45,274.95,-120.26999999999998,5,435,450,722.25,144.45,6.494509983555011,0,2.1534141929615442e-26,0,TN
2989281,0,2370269,45.35,1355,desktop,Windows,yahoo.com,R,4.0,1.0,1.0,0.0,0.0,-0.5579913570413085,1.7229150061064873,0.4078727565400889,1.1790377827978884,-0.13898222451815234,10,6,27,676251.0,5,143.12,339.95,-97.77000000000001,5,436,497,715.6,143.12,6.530877627725885,0,2.1534141929615442e-26,0,TN
2989282,0,2370546,17.18,1175,desktop,iOS Device,anonymous.com,C,0.0,0.0,0.0,4.0,1.0,0.529568455571636,-0.8951849352386229,0.1071388343048561,-2.349516446079279,-0.6636724493633904,10,6,27,24012.0,4,60.5525,127.83,-43.3725,4,471,425,242.21,60.5525,6.529272842203859,0,2.602233458191052e-26,0,TN
2989283,0,2371566,72.33,1329,,SM-G935F Build/NRD90M,,R,1.0,0.0,4.0,4.0,1.0,0.4799996380744277,0.2722485665038139,-1.204942834588672,0.18349783901223957,0.0753123933656207,10,6,27,246626.0,4,33.0425,67.02,39.2875,4,447,451,132.17,33.0425,6.513081731952171,0,4.99194661051564e-20,0,TN
2989284,0,2372303,62.73,1210,desktop,Windows,gmail.com,H,1.0,3.0,0.0,2.0,0.0,0.505748411596908,1.1618365191860638,-0.13540657441419804,0.3331561278299563,-0.7925314345738452,10,6,27,22913.0,7,55.92285714285714,127.84,6.807142857142857,7,437,455,391.46,55.92285714285714,6.501589925759579,0,1.8408129044514485e-18,0,TN
2989285,0,2374023,232.02,1183,,iOS Device,yahoo.com,R,0.0,2.0,3.0,2.0,0.0,-0.40363183378686995,2.0268376965524175,1.5308465679817984,-1.879447681139871,0.3442790531508054,11,6,27,58443.0,7,182.45142857142858,387.48,49.56857142857143,7,472,498,1277.16,182.45142857142858,6.582994198288936,0,5.761278377596184e-17,0,TN
2989286,0,2374628,266.93,1094,desktop,MacOS,anonymous.com,R,3.0,2.0,3.0,3.0,0.0,0.03779036568274228,-0.9790176145352855,1.1028136030266742,-1.4528335478905727,-1.630844812186462,11,6,27,237497.0,10,93.921,243.84,173.00900000000001,10,464,426,939.21,93.921,6.520621127558696,0,1.227455039939865e-15,0,TN
2989287,0,2375027,49.38,1272,desktop,Windows,gmail.com,W,1.0,4.0,4.0,0.0,1.0,0.18505533178320188,1.0095933075259935,1.4467442397537051,2.151856772972048,0.3794089774220093,11,6,27,38586.0,8,100.37,269.08,-50.99,8,438,456,802.96,100.37,6.5039887275095545,0,3.716426184161011e-20,0,TN
2989288,0,2376627,68.68,1136,desktop,iOS Device,gmail.com,C,3.0,4.0,1.0,0.0,2.0,0.07356935957333564,-0.2625245174071088,-1.241923250895028,0.7544047716222987,0.6914816696076318,12,6,27,1027119.0,4,92.6575,160.16,-23.977499999999992,4,473,457,370.63,92.6575,6.555214634181859,0,3.5113172006994934e-22,0,TN
2989289,0,2376835,227.56,1236,desktop,,anonymous.com,H,6.0,5.0,0.0,2.0,0.0,-0.1647060814677123,0.9230717571514693,0.7388574907787374,-0.3563025479800194,0.5745888044662595,12,6,27,1234760.0,2,28.03,33.05,199.53,2,463,427,56.06,28.03,6.518704712142068,0,0.009823634017645876,0,TN
2989290,0,2377270,165.36,1352,,Windows,yahoo.com,C,1.0,2.0,3.0,2.0,1.0,1.806175120854644,-0.6651000667216765,-2.0517821671010013,1.0986803636470326,-2.602856612792205,12,6,27,892254.0,5,92.944,225.37,72.41600000000001,5,439,499,464.72,92.944,6.536691597591305,0,2.2100266034490067e-07,0,TN
2989291,0,2378556,1.37,1417,,,gmail.com,R,1.0,2.0,1.0,0.0,2.0,0.32458652129408755,1.292077872675379,-0.09063066392230526,-1.2111302491724303,0.21875566310449468,12,6,27,1495077.0,2,20.905,31.23,-19.535,2,464,458,41.81,20.905,6.542760103427686,0,2.0738961393086815e-22,0,TN
2989292,0,2380944,39.58,1428,mobile,Windows,hotmail.com,R,7.0,2.0,2.0,1.0,0.0,0.4154612394442375,-0.3336992050893168,0.3131597418073647,0.263561637438785,0.4212887811711208,13,6,27,308482.0,2,75.765,118.74,-36.185,2,440,453,151.53,75.765,6.503838970863823,0,1.131196063434256e-06,0,TN
2989293,0,2383796,55.78,1471,desktop,Windows,anonymous.com,C,2.0,1.0,2.0,3.0,4.0,-1.2242678739810262,0.9723931228248477,1.1766888872956083,0.7265691035916524,2.865787683666945,14,6,27,203239.0,6,110.71975890724643,299.68855344347855,-54.93975890724643,6,441,428,664.3185534434785,110.71975890724643,6.487075005067492,0,1.8029851993343455e-18,0,TN
2989294,0,2383974,27.1,1264,desktop,,anonymous.com,H,1.0,0.0,3.0,3.0,2.0,2.300518015320227,-0.04747222277071129,0.931941449983015,-1.4167126785556745,0.16448659737679908,14,6,27,294555.0,5,35.628,112.17,-8.527999999999999,5,465,429,178.14,35.628,6.523562306149512,0,4.1391613521792683e-11,0,TN
2989295,0,2385216,23.26,1134,mobile,SM-G935F Build/NRD90M,,H,1.0,1.0,1.0,0.0,3.0,0.8797602232415834,-1.3626118576151454,1.2632771935373552,-0.9366657708454461,-1.4727527060795305,14,6,27,46088.0,6,104.72500000000001,156.13,-81.465,6,448,452,628.35,104.72500000000001,6.5156011849336455,0,2.8650709245568355e-20,0,TN
2989296,0,2385605,4.85,1143,,iOS Device,yahoo.com,W,3.0,3.0,1.0,2.0,0.0,0.3340202863656792,0.24843018887828527,1.4027747878028132,-0.03344948176565395,-1.6907574420835543,14,6,27,838131.0,4,131.43,219.41,-126.58000000000001,4,474,500,525.72,131.43,6.586723226848802,0,3.5113172006994934e-22,0,TN
2989297,0,2385835,104.11,1018,desktop,SM-G935F Build/NRD90M,hotmail.com,R,3.0,2.0,4.0,0.0,0.0,1.7204394346777052,-1.0429309553389907,-0.07490963307561448,1.1769778303760026,-0.22867438032285597,14,6,27,250070.0,5,139.658,429.14,-35.54799999999999,5,449,454,698.29,139.658,6.518409552753856,0,2.696016819376505e-13,0,TN
2989298,1,2385884,218.89103518907993,1230,,SM-G935F Build/NRD90M,hotmail.com,R,7.0,0.0,1.0,3.0,0.0,2.417064263145704,-0.325818365638564,-1.3315811291229485,1.6470925410139516,-0.8573255999292373,14,6,27,919138.0,4,150.6325,270.22,68.25853518907994,4,450,455,602.53,150.6325,6.520473841307601,1,0.9999988992983214,1,TP
2989299,0,2386398,6.38,1133,mobile,iOS Device,,W,0.0,2.0,1.0,1.0,1.0,-1.099353475052181,2.7149760588949867,0.5622697720069306,1.5969468643623224,0.8201345850316577,14,6,27,210727.0,4,77.0925,150.55,-70.7125,4,475,453,308.37,77.0925,6.555214634181859,0,8.636446912764395e-26,0,TN
2989300,0,2386519,27.26,1113,desktop,MacOS,gmail.com,C,2.0,0.0,2.0,0.0,0.0,,0.3232469950266619,0.8474929831424083,0.7584160776452737,1.6464837788329534,14,6,27,71035.0,7,96.8527298487024,231.36910894091676,-69.59272984870239,7,465,459,677.9691089409167,96.8527298487024,6.545636975377339,0,5.218918516870602e-20,0,TN
2989301,0,2391676,162.91,1498,mobile,SM-G935F Build/NRD90M,gmail.com,R,2.0,0.0,5.0,2.0,1.0,1.2575607423883615,0.07054359535069207,-0.5423772027586654,0.0594347594258511,-2.4121647279910983,16,6,27,475723.0,2,64.79,81.45,98.11999999999999,2,451,460,129.58,64.79,6.525322869984546,0,2.8317805814036038e-14,0,TN
2989302,0,2391813,191.71,1138,desktop,SM-G935F Build/NRD90M,hotmail.com,C,2.0,3.0,1.0,0.0,1.0,-1.8539770763832943,-1.2452490808095749,0.07466883953750295,2.8374458440474233,-0.328824280246001,16,6,27,321904.0,5,120.85257295411824,291.07,70.85742704588176,5,452,456,604.2628647705912,120.85257295411824,6.524296251136588,0,3.371889336659703e-14,0,TN
2989303,0,2392338,66.98,1124,,SM-G935F Build/NRD90M,yahoo.com,H,1.0,2.0,3.0,3.0,2.0,-0.9873292206399813,-1.8821392000545352,0.6863278594135213,0.2451987393290589,1.2885948729077352,16,6,27,297984.0,10,84.237,243.8,-17.25699999999999,10,453,501,842.37,84.237,6.558906771292869,0,2.602233458191052e-26,0,TN
2989304,0,2393649,54.8,1203,desktop,MacOS,gmail.com,S,3.0,1.0,5.0,4.0,5.0,-1.5141527718118808,-0.8183873802079266,1.5342314201504603,0.5858219137867036,0.8405447148546088,16,6,27,312400.0,4,105.3675,181.17,-50.56750000000001,4,466,461,421.47,105.3675,6.548075826023106,0,1.8248004479859692e-18,0,TN
2989305,0,2393728,382.01,1060,,Windows,anonymous.com,W,1.0,6.0,1.0,0.0,3.0,0.968337851397613,-0.5860733324695232,-1.4047234210559107,1.1890727841717097,-0.8318722688579614,16,6,27,298374.0,11,83.14272727272727,380.23,298.86727272727273,11,442,430,914.57,83.14272727272727,6.490875268058674,0,5.1431553402508576e-15,0,TN
2989306,0,2395312,23.38,1249,desktop,,,R,2.0,4.0,1.0,3.0,0.0,0.09569865873768975,-0.9383058642491128,1.2306823453567983,-0.9159882008839745,0.3780760495378123,17,6,27,362119.0,7,123.72571428571429,418.18,-100.3457142857143,7,466,454,866.08,123.72571428571429,6.543480097698835,0,4.9053995366699935e-20,0,TN
2989307,0,2395389,25.25,1297,,,yahoo.com,W,3.0,2.0,2.0,3.0,3.0,0.45953414398526843,-0.6883545604752982,-0.05940405899905395,1.0224293174503776,1.20333344773668,17,6,27,126941.0,4,80.845,158.97,-55.595,4,467,502,323.38,80.845,6.578417531261524,0,1.5317900175425043e-22,0,TN
2989308,0,2396582,35.51,1012,desktop,MacOS,gmail.com,H,0.0,2.0,5.0,2.0,1.0,-1.0394711592515893,-1.4986103117309852,-0.1646925688435679,-0.8563826619711534,0.03245700293093303,17,6,27,159958.0,4,78.6775,129.75,-43.1675,4,467,462,314.71,78.6775,6.550222824629276,0,1.1756896559455226e-88,0,TN
2989309,0,2398387,19.97,1395,,SM-G935F Build/NRD90M,hotmail.com,H,2.0,2.0,1.0,2.0,0.0,,-0.37948112494440905,1.2507698158520961,0.9717806669766353,0.6560382350936609,18,6,27,724726.0,2,190.335,328.17,-170.365,2,454,457,380.67,190.335,6.5275192249197485,0,3.5224903482273897e-17,0,TN
2989310,0,2399736,48.7,1254,,,,H,2.0,3.0,4.0,2.0,2.0,-1.5431459666148273,-1.8343967647934674,-0.5407777546614798,1.073435455960462,1.2703899342789136,18,6,27,654349.0,2,32.985,54.72,15.715000000000003,2,468,455,65.97,32.985,6.546354902036073,0,4.934226776661873e-22,0,TN
2989311,0,2400581,242.73,1084,,MacOS,gmail.com,H,0.0,2.0,1.0,4.0,0.0,0.8250779831452416,0.14892642983220983,0.5364425643680153,0.6569792409283959,-0.07891306832055957,18,6,27,331014.0,3,74.75333333333333,97.82,167.97666666666666,3,468,463,224.26,74.75333333333333,6.552222539622182,0,6.004178318867488e-15,0,TN
